projeto|data|votacao|id-votacao|voto|senador|id-senador
"PROPOSTA DE EMENDA À CONSTITUIÇÃO nº 00066, de 2012"|19/03/2013|"Proposta de Emenda à Constituição nº 66, de 2012, que altera a redação do parágrafo único do art. 7º da Constituição Federal para estabelecer a igualdade de direitos trabalhistas entre os trabalhadores domésticos e demais trabalhadores urbanos e rurais"|2029052|Sim|"Wilder Pedro de Morais"|5070
"PROPOSTA DE EMENDA À CONSTITUIÇÃO nº 00066, de 2012"|19/03/2013|"Proposta de Emenda à Constituição nº 66, de 2012, que altera a redação do parágrafo único do art. 7º da Constituição Federal para estabelecer a igualdade de direitos trabalhistas entre os trabalhadores domésticos e demais trabalhadores urbanos e rurais"|2029052|Sim|"José Perrella de Oliveira Costa"|5144
"PROPOSTA DE EMENDA À CONSTITUIÇÃO nº 00066, de 2012"|19/03/2013|"Proposta de Emenda à Constituição nº 66, de 2012, que altera a redação do parágrafo único do art. 7º da Constituição Federal para estabelecer a igualdade de direitos trabalhistas entre os trabalhadores domésticos e demais trabalhadores urbanos e rurais"|2029052|"presente mas não registrou voto"|"Garibaldi Alves"|4935
"PROPOSTA DE EMENDA À CONSTITUIÇÃO nº 00066, de 2012"|19/03/2013|"Proposta de Emenda à Constituição nº 66, de 2012, que altera a redação do parágrafo único do art. 7º da Constituição Federal para estabelecer a igualdade de direitos trabalhistas entre os trabalhadores domésticos e demais trabalhadores urbanos e rurais"|2029052|"presente mas não registrou voto"|"João Durval Carneiro"|4537
"PROPOSTA DE EMENDA À CONSTITUIÇÃO nº 00066, de 2012"|19/03/2013|"Proposta de Emenda à Constituição nº 66, de 2012, que altera a redação do parágrafo único do art. 7º da Constituição Federal para estabelecer a igualdade de direitos trabalhistas entre os trabalhadores domésticos e demais trabalhadores urbanos e rurais"|2029052|"presente mas não registrou voto"|"Maria do Carmo do Nascimento Alves"|1023
"PROPOSTA DE EMENDA À CONSTITUIÇÃO nº 00066, de 2012"|19/03/2013|"Proposta de Emenda à Constituição nº 66, de 2012, que altera a redação do parágrafo único do art. 7º da Constituição Federal para estabelecer a igualdade de direitos trabalhistas entre os trabalhadores domésticos e demais trabalhadores urbanos e rurais"|2029052|"presente mas não registrou voto"|"Mário Couto Filho"|4539
"PROPOSTA DE EMENDA À CONSTITUIÇÃO nº 00066, de 2012"|26/03/2013|"Votação, em 2º turno da Proposta de Emenda à Constituição nº 66, de 2012, que altera a redação do parágrafo único do art. 7º da Constituição Federal para estabelecer a igualdade de direitos trabalhistas entre os trabalhadores domésticos e demais trabalhadores urbanos e rurais."|2032101|Sim|"Acir Marcos Gurgacz"|4981
"PROPOSTA DE EMENDA À CONSTITUIÇÃO nº 00066, de 2012"|26/03/2013|"Votação, em 2º turno da Proposta de Emenda à Constituição nº 66, de 2012, que altera a redação do parágrafo único do art. 7º da Constituição Federal para estabelecer a igualdade de direitos trabalhistas entre os trabalhadores domésticos e demais trabalhadores urbanos e rurais."|2032101|Sim|"Alfredo Pereira do Nascimento"|4527
"PROPOSTA DE EMENDA À CONSTITUIÇÃO nº 00066, de 2012"|26/03/2013|"Votação, em 2º turno da Proposta de Emenda à Constituição nº 66, de 2012, que altera a redação do parágrafo único do art. 7º da Constituição Federal para estabelecer a igualdade de direitos trabalhistas entre os trabalhadores domésticos e demais trabalhadores urbanos e rurais."|2032101|Sim|"Ana Amélia de Lemos"|4988
"PROPOSTA DE EMENDA À CONSTITUIÇÃO nº 00066, de 2012"|26/03/2013|"Votação, em 2º turno da Proposta de Emenda à Constituição nº 66, de 2012, que altera a redação do parágrafo único do art. 7º da Constituição Federal para estabelecer a igualdade de direitos trabalhistas entre os trabalhadores domésticos e demais trabalhadores urbanos e rurais."|2032101|Sim|"Ana Rita Esgario"|4869
"PROPOSTA DE EMENDA À CONSTITUIÇÃO nº 00066, de 2012"|26/03/2013|"Votação, em 2º turno da Proposta de Emenda à Constituição nº 66, de 2012, que altera a redação do parágrafo único do art. 7º da Constituição Federal para estabelecer a igualdade de direitos trabalhistas entre os trabalhadores domésticos e demais trabalhadores urbanos e rurais."|2032101|Sim|"Angela Maria Gomes Portela"|4697
"PROPOSTA DE EMENDA À CONSTITUIÇÃO nº 00066, de 2012"|26/03/2013|"Votação, em 2º turno da Proposta de Emenda à Constituição nº 66, de 2012, que altera a redação do parágrafo único do art. 7º da Constituição Federal para estabelecer a igualdade de direitos trabalhistas entre os trabalhadores domésticos e demais trabalhadores urbanos e rurais."|2032101|Sim|"Anibal Diniz"|4837
"PROPOSTA DE EMENDA À CONSTITUIÇÃO nº 00066, de 2012"|26/03/2013|"Votação, em 2º turno da Proposta de Emenda à Constituição nº 66, de 2012, que altera a redação do parágrafo único do art. 7º da Constituição Federal para estabelecer a igualdade de direitos trabalhistas entre os trabalhadores domésticos e demais trabalhadores urbanos e rurais."|2032101|Sim|"Antonio Carlos Rodrigues"|5150
"PROPOSTA DE EMENDA À CONSTITUIÇÃO nº 00066, de 2012"|26/03/2013|"Votação, em 2º turno da Proposta de Emenda à Constituição nº 66, de 2012, que altera a redação do parágrafo único do art. 7º da Constituição Federal para estabelecer a igualdade de direitos trabalhistas entre os trabalhadores domésticos e demais trabalhadores urbanos e rurais."|2032101|Sim|"Ataídes de Oliveira"|5164
"PROPOSTA DE EMENDA À CONSTITUIÇÃO nº 00066, de 2012"|26/03/2013|"Votação, em 2º turno da Proposta de Emenda à Constituição nº 66, de 2012, que altera a redação do parágrafo único do art. 7º da Constituição Federal para estabelecer a igualdade de direitos trabalhistas entre os trabalhadores domésticos e demais trabalhadores urbanos e rurais."|2032101|Sim|"Cássio Rodrigues da Cunha Lima"|5197
"PROPOSTA DE EMENDA À CONSTITUIÇÃO nº 00066, de 2012"|26/03/2013|"Votação, em 2º turno da Proposta de Emenda à Constituição nº 66, de 2012, que altera a redação do parágrafo único do art. 7º da Constituição Federal para estabelecer a igualdade de direitos trabalhistas entre os trabalhadores domésticos e demais trabalhadores urbanos e rurais."|2032101|Sim|"Cícero de Lucena Filho"|4529
"PROPOSTA DE EMENDA À CONSTITUIÇÃO nº 00066, de 2012"|26/03/2013|"Votação, em 2º turno da Proposta de Emenda à Constituição nº 66, de 2012, que altera a redação do parágrafo único do art. 7º da Constituição Federal para estabelecer a igualdade de direitos trabalhistas entre os trabalhadores domésticos e demais trabalhadores urbanos e rurais."|2032101|Sim|"Clésio Soares de Andrade"|4895
"PROPOSTA DE EMENDA À CONSTITUIÇÃO nº 00066, de 2012"|26/03/2013|"Votação, em 2º turno da Proposta de Emenda à Constituição nº 66, de 2012, que altera a redação do parágrafo único do art. 7º da Constituição Federal para estabelecer a igualdade de direitos trabalhistas entre os trabalhadores domésticos e demais trabalhadores urbanos e rurais."|2032101|Sim|"Cristovam Ricardo Cavalcanti Buarque"|3398
"PROPOSTA DE EMENDA À CONSTITUIÇÃO nº 00066, de 2012"|26/03/2013|"Votação, em 2º turno da Proposta de Emenda à Constituição nº 66, de 2012, que altera a redação do parágrafo único do art. 7º da Constituição Federal para estabelecer a igualdade de direitos trabalhistas entre os trabalhadores domésticos e demais trabalhadores urbanos e rurais."|2032101|Sim|"Cyro Miranda Gifford Júnior"|4877
"PROPOSTA DE EMENDA À CONSTITUIÇÃO nº 00066, de 2012"|26/03/2013|"Votação, em 2º turno da Proposta de Emenda à Constituição nº 66, de 2012, que altera a redação do parágrafo único do art. 7º da Constituição Federal para estabelecer a igualdade de direitos trabalhistas entre os trabalhadores domésticos e demais trabalhadores urbanos e rurais."|2032101|Sim|"Eduardo Alves do Amorim"|4721
"PROPOSTA DE EMENDA À CONSTITUIÇÃO nº 00066, de 2012"|26/03/2013|"Votação, em 2º turno da Proposta de Emenda à Constituição nº 66, de 2012, que altera a redação do parágrafo único do art. 7º da Constituição Federal para estabelecer a igualdade de direitos trabalhistas entre os trabalhadores domésticos e demais trabalhadores urbanos e rurais."|2032101|Sim|"Carlos Eduardo de Souza Braga"|4994
"PROPOSTA DE EMENDA À CONSTITUIÇÃO nº 00066, de 2012"|26/03/2013|"Votação, em 2º turno da Proposta de Emenda à Constituição nº 66, de 2012, que altera a redação do parágrafo único do art. 7º da Constituição Federal para estabelecer a igualdade de direitos trabalhistas entre os trabalhadores domésticos e demais trabalhadores urbanos e rurais."|2032101|Sim|"Eduardo Benedito Lopes"|4767
"PROPOSTA DE EMENDA À CONSTITUIÇÃO nº 00066, de 2012"|26/03/2013|"Votação, em 2º turno da Proposta de Emenda à Constituição nº 66, de 2012, que altera a redação do parágrafo único do art. 7º da Constituição Federal para estabelecer a igualdade de direitos trabalhistas entre os trabalhadores domésticos e demais trabalhadores urbanos e rurais."|2032101|Sim|"Fernando Affonso Collor de Mello"|4525
"PROPOSTA DE EMENDA À CONSTITUIÇÃO nº 00066, de 2012"|26/03/2013|"Votação, em 2º turno da Proposta de Emenda à Constituição nº 66, de 2012, que altera a redação do parágrafo único do art. 7º da Constituição Federal para estabelecer a igualdade de direitos trabalhistas entre os trabalhadores domésticos e demais trabalhadores urbanos e rurais."|2032101|Sim|"Fernando de Souza Flexa Ribeiro"|3634
"PROPOSTA DE EMENDA À CONSTITUIÇÃO nº 00066, de 2012"|26/03/2013|"Votação, em 2º turno da Proposta de Emenda à Constituição nº 66, de 2012, que altera a redação do parágrafo único do art. 7º da Constituição Federal para estabelecer a igualdade de direitos trabalhistas entre os trabalhadores domésticos e demais trabalhadores urbanos e rurais."|2032101|Sim|"Jorge Afonso Argello"|4776
"PROPOSTA DE EMENDA À CONSTITUIÇÃO nº 00066, de 2012"|26/03/2013|"Votação, em 2º turno da Proposta de Emenda à Constituição nº 66, de 2012, que altera a redação do parágrafo único do art. 7º da Constituição Federal para estabelecer a igualdade de direitos trabalhistas entre os trabalhadores domésticos e demais trabalhadores urbanos e rurais."|2032101|Sim|"Humberto Sérgio Costa Lima"|5008
"PROPOSTA DE EMENDA À CONSTITUIÇÃO nº 00066, de 2012"|26/03/2013|"Votação, em 2º turno da Proposta de Emenda à Constituição nº 66, de 2012, que altera a redação do parágrafo único do art. 7º da Constituição Federal para estabelecer a igualdade de direitos trabalhistas entre os trabalhadores domésticos e demais trabalhadores urbanos e rurais."|2032101|Sim|"Ivo Narciso Cassol"|5004
"PROPOSTA DE EMENDA À CONSTITUIÇÃO nº 00066, de 2012"|26/03/2013|"Votação, em 2º turno da Proposta de Emenda à Constituição nº 66, de 2012, que altera a redação do parágrafo único do art. 7º da Constituição Federal para estabelecer a igualdade de direitos trabalhistas entre os trabalhadores domésticos e demais trabalhadores urbanos e rurais."|2032101|Sim|"Jarbas de Andrade Vasconcelos"|4545
"PROPOSTA DE EMENDA À CONSTITUIÇÃO nº 00066, de 2012"|26/03/2013|"Votação, em 2º turno da Proposta de Emenda à Constituição nº 66, de 2012, que altera a redação do parágrafo único do art. 7º da Constituição Federal para estabelecer a igualdade de direitos trabalhistas entre os trabalhadores domésticos e demais trabalhadores urbanos e rurais."|2032101|Sim|"João Alberto Rodrigues Capiberibe"|3394
"PROPOSTA DE EMENDA À CONSTITUIÇÃO nº 00066, de 2012"|26/03/2013|"Votação, em 2º turno da Proposta de Emenda à Constituição nº 66, de 2012, que altera a redação do parágrafo único do art. 7º da Constituição Federal para estabelecer a igualdade de direitos trabalhistas entre os trabalhadores domésticos e demais trabalhadores urbanos e rurais."|2032101|Sim|"João Durval Carneiro"|4537
"PROPOSTA DE EMENDA À CONSTITUIÇÃO nº 00066, de 2012"|26/03/2013|"Votação, em 2º turno da Proposta de Emenda à Constituição nº 66, de 2012, que altera a redação do parágrafo único do art. 7º da Constituição Federal para estabelecer a igualdade de direitos trabalhistas entre os trabalhadores domésticos e demais trabalhadores urbanos e rurais."|2032101|Sim|"João Vicente de Macêdo Claudino"|4541
"PROPOSTA DE EMENDA À CONSTITUIÇÃO nº 00066, de 2012"|26/03/2013|"Votação, em 2º turno da Proposta de Emenda à Constituição nº 66, de 2012, que altera a redação do parágrafo único do art. 7º da Constituição Federal para estabelecer a igualdade de direitos trabalhistas entre os trabalhadores domésticos e demais trabalhadores urbanos e rurais."|2032101|Sim|"Kátia Regina de Abreu"|1249
"PROPOSTA DE EMENDA À CONSTITUIÇÃO nº 00066, de 2012"|26/03/2013|"Votação, em 2º turno da Proposta de Emenda à Constituição nº 66, de 2012, que altera a redação do parágrafo único do art. 7º da Constituição Federal para estabelecer a igualdade de direitos trabalhistas entre os trabalhadores domésticos e demais trabalhadores urbanos e rurais."|2032101|Sim|"Lídice da Mata E Souza"|4575
"PROPOSTA DE EMENDA À CONSTITUIÇÃO nº 00066, de 2012"|26/03/2013|"Votação, em 2º turno da Proposta de Emenda à Constituição nº 66, de 2012, que altera a redação do parágrafo único do art. 7º da Constituição Federal para estabelecer a igualdade de direitos trabalhistas entre os trabalhadores domésticos e demais trabalhadores urbanos e rurais."|2032101|Sim|"Luiz Lindbergh Farias Filho"|3695
"PROPOSTA DE EMENDA À CONSTITUIÇÃO nº 00066, de 2012"|26/03/2013|"Votação, em 2º turno da Proposta de Emenda à Constituição nº 66, de 2012, que altera a redação do parágrafo único do art. 7º da Constituição Federal para estabelecer a igualdade de direitos trabalhistas entre os trabalhadores domésticos e demais trabalhadores urbanos e rurais."|2032101|Sim|"Edison Lobão Filho"|3579
"PROPOSTA DE EMENDA À CONSTITUIÇÃO nº 00066, de 2012"|26/03/2013|"Votação, em 2º turno da Proposta de Emenda à Constituição nº 66, de 2012, que altera a redação do parágrafo único do art. 7º da Constituição Federal para estabelecer a igualdade de direitos trabalhistas entre os trabalhadores domésticos e demais trabalhadores urbanos e rurais."|2032101|Sim|"Luiz Henrique da Silveira"|5002
"PROPOSTA DE EMENDA À CONSTITUIÇÃO nº 00066, de 2012"|26/03/2013|"Votação, em 2º turno da Proposta de Emenda à Constituição nº 66, de 2012, que altera a redação do parágrafo único do art. 7º da Constituição Federal para estabelecer a igualdade de direitos trabalhistas entre os trabalhadores domésticos e demais trabalhadores urbanos e rurais."|2032101|Sim|"Paulo Roberto Davim"|5020
"PROPOSTA DE EMENDA À CONSTITUIÇÃO nº 00066, de 2012"|26/03/2013|"Votação, em 2º turno da Proposta de Emenda à Constituição nº 66, de 2012, que altera a redação do parágrafo único do art. 7º da Constituição Federal para estabelecer a igualdade de direitos trabalhistas entre os trabalhadores domésticos e demais trabalhadores urbanos e rurais."|2032101|Sim|"José Pedro Gonçalves Taques"|5010
"PROPOSTA DE EMENDA À CONSTITUIÇÃO nº 00066, de 2012"|26/03/2013|"Votação, em 2º turno da Proposta de Emenda à Constituição nº 66, de 2012, que altera a redação do parágrafo único do art. 7º da Constituição Federal para estabelecer a igualdade de direitos trabalhistas entre os trabalhadores domésticos e demais trabalhadores urbanos e rurais."|2032101|Sim|"Randolph Frederich Rodrigues Alves"|5012
"PROPOSTA DE EMENDA À CONSTITUIÇÃO nº 00066, de 2012"|26/03/2013|"Votação, em 2º turno da Proposta de Emenda à Constituição nº 66, de 2012, que altera a redação do parágrafo único do art. 7º da Constituição Federal para estabelecer a igualdade de direitos trabalhistas entre os trabalhadores domésticos e demais trabalhadores urbanos e rurais."|2032101|Sim|"Rodrigo Sobral Rollemberg"|4593
"PROPOSTA DE EMENDA À CONSTITUIÇÃO nº 00066, de 2012"|26/03/2013|"Votação, em 2º turno da Proposta de Emenda à Constituição nº 66, de 2012, que altera a redação do parágrafo único do art. 7º da Constituição Federal para estabelecer a igualdade de direitos trabalhistas entre os trabalhadores domésticos e demais trabalhadores urbanos e rurais."|2032101|Sim|"Ruben Figueiró de Oliveira"|4893
"PROPOSTA DE EMENDA À CONSTITUIÇÃO nº 00066, de 2012"|26/03/2013|"Votação, em 2º turno da Proposta de Emenda à Constituição nº 66, de 2012, que altera a redação do parágrafo único do art. 7º da Constituição Federal para estabelecer a igualdade de direitos trabalhistas entre os trabalhadores domésticos e demais trabalhadores urbanos e rurais."|2032101|Sim|"Sérgio de Souza"|5048
"PROPOSTA DE EMENDA À CONSTITUIÇÃO nº 00066, de 2012"|26/03/2013|"Votação, em 2º turno da Proposta de Emenda à Constituição nº 66, de 2012, que altera a redação do parágrafo único do art. 7º da Constituição Federal para estabelecer a igualdade de direitos trabalhistas entre os trabalhadores domésticos e demais trabalhadores urbanos e rurais."|2032101|Sim|"Valdir Raupp de Matos"|3372
"PROPOSTA DE EMENDA À CONSTITUIÇÃO nº 00066, de 2012"|26/03/2013|"Votação, em 2º turno da Proposta de Emenda à Constituição nº 66, de 2012, que altera a redação do parágrafo único do art. 7º da Constituição Federal para estabelecer a igualdade de direitos trabalhistas entre os trabalhadores domésticos e demais trabalhadores urbanos e rurais."|2032101|Sim|"Vital do Rêgo Filho"|4645
"PROPOSTA DE EMENDA À CONSTITUIÇÃO nº 00066, de 2012"|26/03/2013|"Votação, em 2º turno da Proposta de Emenda à Constituição nº 66, de 2012, que altera a redação do parágrafo único do art. 7º da Constituição Federal para estabelecer a igualdade de direitos trabalhistas entre os trabalhadores domésticos e demais trabalhadores urbanos e rurais."|2032101|Sim|"Waldemir Moka Miranda de Britto"|1176
"PROPOSTA DE EMENDA À CONSTITUIÇÃO nº 00066, de 2012"|26/03/2013|"Votação, em 2º turno da Proposta de Emenda à Constituição nº 66, de 2012, que altera a redação do parágrafo único do art. 7º da Constituição Federal para estabelecer a igualdade de direitos trabalhistas entre os trabalhadores domésticos e demais trabalhadores urbanos e rurais."|2032101|Sim|"José Wellington Barroso de Araujo Dias"|5016
"PROPOSTA DE EMENDA À CONSTITUIÇÃO nº 00066, de 2012"|26/03/2013|"Votação, em 2º turno da Proposta de Emenda à Constituição nº 66, de 2012, que altera a redação do parágrafo único do art. 7º da Constituição Federal para estabelecer a igualdade de direitos trabalhistas entre os trabalhadores domésticos e demais trabalhadores urbanos e rurais."|2032101|Sim|"Wilder Pedro de Morais"|5070
"PROPOSTA DE EMENDA À CONSTITUIÇÃO nº 00066, de 2012"|26/03/2013|"Votação, em 2º turno da Proposta de Emenda à Constituição nº 66, de 2012, que altera a redação do parágrafo único do art. 7º da Constituição Federal para estabelecer a igualdade de direitos trabalhistas entre os trabalhadores domésticos e demais trabalhadores urbanos e rurais."|2032101|Sim|"José Perrella de Oliveira Costa"|5144
"PROPOSTA DE EMENDA À CONSTITUIÇÃO nº 00066, de 2012"|26/03/2013|"Votação, em 2º turno da Proposta de Emenda à Constituição nº 66, de 2012, que altera a redação do parágrafo único do art. 7º da Constituição Federal para estabelecer a igualdade de direitos trabalhistas entre os trabalhadores domésticos e demais trabalhadores urbanos e rurais."|2032101|"presente mas não registrou voto"|"Benedito de Lira"|3823
"PROPOSTA DE EMENDA À CONSTITUIÇÃO nº 00066, de 2012"|26/03/2013|"Votação, em 2º turno da Proposta de Emenda à Constituição nº 66, de 2012, que altera a redação do parágrafo único do art. 7º da Constituição Federal para estabelecer a igualdade de direitos trabalhistas entre os trabalhadores domésticos e demais trabalhadores urbanos e rurais."|2032101|"presente mas não registrou voto"|"Delcídio do Amaral Gomez"|3360
"PROPOSTA DE EMENDA À CONSTITUIÇÃO nº 00066, de 2012"|26/03/2013|"Votação, em 2º turno da Proposta de Emenda à Constituição nº 66, de 2012, que altera a redação do parágrafo único do art. 7º da Constituição Federal para estabelecer a igualdade de direitos trabalhistas entre os trabalhadores domésticos e demais trabalhadores urbanos e rurais."|2032101|"presente mas não registrou voto"|"Garibaldi Alves"|4935
"PROPOSTA DE EMENDA À CONSTITUIÇÃO nº 00066, de 2012"|26/03/2013|"Votação, em 2º turno da Proposta de Emenda à Constituição nº 66, de 2012, que altera a redação do parágrafo único do art. 7º da Constituição Federal para estabelecer a igualdade de direitos trabalhistas entre os trabalhadores domésticos e demais trabalhadores urbanos e rurais."|2032101|"presente mas não registrou voto"|"Jayme Veríssimo Campos"|4531
"PROPOSTA DE EMENDA À CONSTITUIÇÃO nº 00066, de 2012"|26/03/2013|"Votação, em 2º turno da Proposta de Emenda à Constituição nº 66, de 2012, que altera a redação do parágrafo único do art. 7º da Constituição Federal para estabelecer a igualdade de direitos trabalhistas entre os trabalhadores domésticos e demais trabalhadores urbanos e rurais."|2032101|"presente mas não registrou voto"|"Jorge Ney Viana Macedo Neves"|4990
"PROPOSTA DE EMENDA À CONSTITUIÇÃO nº 00066, de 2012"|26/03/2013|"Votação, em 2º turno da Proposta de Emenda à Constituição nº 66, de 2012, que altera a redação do parágrafo único do art. 7º da Constituição Federal para estabelecer a igualdade de direitos trabalhistas entre os trabalhadores domésticos e demais trabalhadores urbanos e rurais."|2032101|"presente mas não registrou voto"|"Maria do Carmo do Nascimento Alves"|1023
"PROPOSTA DE EMENDA À CONSTITUIÇÃO nº 00066, de 2012"|26/03/2013|"Votação, em 2º turno da Proposta de Emenda à Constituição nº 66, de 2012, que altera a redação do parágrafo único do art. 7º da Constituição Federal para estabelecer a igualdade de direitos trabalhistas entre os trabalhadores domésticos e demais trabalhadores urbanos e rurais."|2032101|"presente mas não registrou voto"|"Mário Couto Filho"|4539
"PROPOSTA DE EMENDA À CONSTITUIÇÃO nº 00066, de 2012"|26/03/2013|"Votação, em 2º turno da Proposta de Emenda à Constituição nº 66, de 2012, que altera a redação do parágrafo único do art. 7º da Constituição Federal para estabelecer a igualdade de direitos trabalhistas entre os trabalhadores domésticos e demais trabalhadores urbanos e rurais."|2032101|"presente mas não registrou voto"|"Paulo Roberto Bauer"|3741
"PROPOSTA DE EMENDA À CONSTITUIÇÃO nº 00066, de 2012"|26/03/2013|"Votação, em 2º turno da Proposta de Emenda à Constituição nº 66, de 2012, que altera a redação do parágrafo único do art. 7º da Constituição Federal para estabelecer a igualdade de direitos trabalhistas entre os trabalhadores domésticos e demais trabalhadores urbanos e rurais."|2032101|"presente mas não registrou voto"|"Sérgio de Oliveira Cunha"|4560
"MENSAGEM (SF) nº 00003, de 2013"|03/04/2013|"Votação da Mensagem nº 3, de 2013, referente à escolha do  Senhor  Everton Vieira Vargas, Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil junto à República Argentina (Chefe de Missão Diplomática)."|2034347|"presente mas não registrou voto"|"Acir Marcos Gurgacz"|4981
"MENSAGEM (SF) nº 00003, de 2013"|03/04/2013|"Votação da Mensagem nº 3, de 2013, referente à escolha do  Senhor  Everton Vieira Vargas, Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil junto à República Argentina (Chefe de Missão Diplomática)."|2034347|"presente mas não registrou voto"|"Alfredo Pereira do Nascimento"|4527
"MENSAGEM (SF) nº 00003, de 2013"|03/04/2013|"Votação da Mensagem nº 3, de 2013, referente à escolha do  Senhor  Everton Vieira Vargas, Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil junto à República Argentina (Chefe de Missão Diplomática)."|2034347|"presente mas não registrou voto"|"Ana Amélia de Lemos"|4988
"MENSAGEM (SF) nº 00003, de 2013"|03/04/2013|"Votação da Mensagem nº 3, de 2013, referente à escolha do  Senhor  Everton Vieira Vargas, Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil junto à República Argentina (Chefe de Missão Diplomática)."|2034347|"presente mas não registrou voto"|"Ana Rita Esgario"|4869
"MENSAGEM (SF) nº 00003, de 2013"|03/04/2013|"Votação da Mensagem nº 3, de 2013, referente à escolha do  Senhor  Everton Vieira Vargas, Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil junto à República Argentina (Chefe de Missão Diplomática)."|2034347|"presente mas não registrou voto"|"Angela Maria Gomes Portela"|4697
"MENSAGEM (SF) nº 00003, de 2013"|03/04/2013|"Votação da Mensagem nº 3, de 2013, referente à escolha do  Senhor  Everton Vieira Vargas, Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil junto à República Argentina (Chefe de Missão Diplomática)."|2034347|"presente mas não registrou voto"|"Anibal Diniz"|4837
"MENSAGEM (SF) nº 00003, de 2013"|03/04/2013|"Votação da Mensagem nº 3, de 2013, referente à escolha do  Senhor  Everton Vieira Vargas, Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil junto à República Argentina (Chefe de Missão Diplomática)."|2034347|"presente mas não registrou voto"|"Antonio Carlos Rodrigues"|5150
"MENSAGEM (SF) nº 00003, de 2013"|03/04/2013|"Votação da Mensagem nº 3, de 2013, referente à escolha do  Senhor  Everton Vieira Vargas, Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil junto à República Argentina (Chefe de Missão Diplomática)."|2034347|"presente mas não registrou voto"|"Ataídes de Oliveira"|5164
"MENSAGEM (SF) nº 00003, de 2013"|03/04/2013|"Votação da Mensagem nº 3, de 2013, referente à escolha do  Senhor  Everton Vieira Vargas, Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil junto à República Argentina (Chefe de Missão Diplomática)."|2034347|"presente mas não registrou voto"|"Benedito de Lira"|3823
"MENSAGEM (SF) nº 00003, de 2013"|03/04/2013|"Votação da Mensagem nº 3, de 2013, referente à escolha do  Senhor  Everton Vieira Vargas, Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil junto à República Argentina (Chefe de Missão Diplomática)."|2034347|"presente mas não registrou voto"|"Cássio Rodrigues da Cunha Lima"|5197
"MENSAGEM (SF) nº 00003, de 2013"|03/04/2013|"Votação da Mensagem nº 3, de 2013, referente à escolha do  Senhor  Everton Vieira Vargas, Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil junto à República Argentina (Chefe de Missão Diplomática)."|2034347|"presente mas não registrou voto"|"Cícero de Lucena Filho"|4529
"MENSAGEM (SF) nº 00003, de 2013"|03/04/2013|"Votação da Mensagem nº 3, de 2013, referente à escolha do  Senhor  Everton Vieira Vargas, Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil junto à República Argentina (Chefe de Missão Diplomática)."|2034347|"presente mas não registrou voto"|"Clésio Soares de Andrade"|4895
"MENSAGEM (SF) nº 00003, de 2013"|03/04/2013|"Votação da Mensagem nº 3, de 2013, referente à escolha do  Senhor  Everton Vieira Vargas, Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil junto à República Argentina (Chefe de Missão Diplomática)."|2034347|"presente mas não registrou voto"|"Cristovam Ricardo Cavalcanti Buarque"|3398
"MENSAGEM (SF) nº 00003, de 2013"|03/04/2013|"Votação da Mensagem nº 3, de 2013, referente à escolha do  Senhor  Everton Vieira Vargas, Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil junto à República Argentina (Chefe de Missão Diplomática)."|2034347|"presente mas não registrou voto"|"Cyro Miranda Gifford Júnior"|4877
"MENSAGEM (SF) nº 00003, de 2013"|03/04/2013|"Votação da Mensagem nº 3, de 2013, referente à escolha do  Senhor  Everton Vieira Vargas, Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixador do Brasil junto à República Argentina (Chefe de Missão Diplomática)."|2034347|"presente mas não registrou voto"|"Delcídio do Amaral Gomez"|3360
